placement,local_bsz,step_time,sync_time
1143,45,0.16342320442199704,0.11427625885009765
1143,64,0.1570458173751831,0.09779910125732423
1143,91,0.17716126441955565,0.10208526763916018
1143,129,0.1845158338546753,0.07988641662597655
1143,182,0.18991777896881104,0.04577885780334473
1143,257,0.2275101661682129,0.02751369247436524
1143,363,0.2994964838027954,0.02695230407714843
1143,513,0.4213961495293511,0.042533421622382266
1143,725,0.5908039013544718,0.05770145034790039
1143,1024,0.8271239399909973,0.07921702480316163
1144,32,0.13377256393432618,0.09212113342285157
1144,45,0.16052393913269042,0.112054109954834
1144,64,0.16343998908996582,0.10569082031250003
1144,91,0.18461263179779053,0.11189315490722657
1144,129,0.1742872953414917,0.07297294006347657
1144,182,0.2053463697433472,0.07171716499328615
1144,257,0.2439592361450195,0.061005007934570324
1144,363,0.3019981622695923,0.0478554744720459
1144,513,0.424888551235199,0.07061569976806642
1144,725,0.5991617679595947,0.114233203125
1144,1024,0.8369409243265787,0.157679926554362
12,32,0.12787373065948487,0.08611848678588868
12,45,0.12848591804504395,0.07932910614013672
12,64,0.17025303840637207,0.11205555114746092
12,91,0.15032436847686767,0.07584695129394531
12,129,0.1645763635635376,0.0577520191192627
12,182,0.2000734329223633,0.05820472373962402
12,257,0.21283888816833496,0.021015487861633302
12,363,0.2811344385147095,0.014113289642333987
12,513,0.3944651842117309,0.02144750747680664
12,725,0.5524327993392945,0.038840957069396984
12,1024,0.7782837867736816,0.0635459358215332
1212,32,0.11998698711395266,0.07798358764648437
1212,45,0.17191135883331302,0.1228541679382324
1212,64,0.15519258975982667,0.09658089599609376
1212,91,0.16566131114959715,0.09267906188964843
1212,129,0.17907688617706302,0.07639853134155275
1212,182,0.20149037837982176,0.065621875
1212,257,0.2260802984237671,0.03715639419555665
1212,363,0.29016544818878176,0.034175219345092774
1212,513,0.40008580684661865,0.03790624351501465
1212,725,0.5594331502914429,0.06863581809997557
1212,1024,0.7884444509233747,0.10020018768310547
1213,32,0.1362006902694702,0.0943664291381836
1213,45,0.1395099401473999,0.09032964401245118
1213,64,0.14279932975769044,0.08430136108398438
1213,91,0.14559412002563474,0.07136621704101563
1213,129,0.1590545654296875,0.05420585594177246
1213,182,0.18036527633666996,0.040702153015136716
1213,257,0.2191228151321411,0.022042880058288576
1213,363,0.2860512971878052,0.019332176303863524
1213,513,0.4174947261810303,0.04265409870147705
1213,725,0.5705389976501465,0.04774619626998902
1213,1024,0.7929981231689454,0.06127018737792968
1214,32,0.14345099925994872,0.101440242767334
1214,45,0.14521341323852538,0.09578461456298827
1214,64,0.1508005142211914,0.09138397445678707
1214,91,0.15506105422973632,0.07985711135864257
1214,129,0.1659003257751465,0.059720114135742186
1214,182,0.18983402252197265,0.04683277702331544
1214,257,0.22333478927612305,0.024325235176086427
1214,363,0.29605774879455565,0.019553641510009767
1214,513,0.4149851322174072,0.02515765132904053
1214,725,0.5903746059962681,0.04402027893066406
1214,1024,0.8359378337860107,0.07965342712402344
122,32,0.11442222595214845,0.07233982543945314
122,45,0.12799084186553955,0.0788231704711914
122,64,0.15123798847198486,0.09203052062988283
122,91,0.15250096321105958,0.07922638778686522
122,129,0.17544996738433838,0.07324920654296875
122,182,0.1806896448135376,0.046028162765502936
122,257,0.22481005191802975,0.03556575355529785
122,363,0.3084065914154053,0.05224616966247558
122,513,0.4280723094940185,0.06426080322265625
122,725,0.6035764932632446,0.10550234527587893
122,1024,0.8356089890003204,0.1298647594451904
1222,32,0.14479358196258546,0.10279345932006836
1222,45,0.14455852508544922,0.09531216888427732
1222,64,0.14786310195922853,0.08932913513183592
1222,91,0.15264222621917725,0.07848680267333985
1222,129,0.16588869094848632,0.06096722259521482
1222,182,0.18829662799835206,0.05193692169189453
1222,257,0.2268367528915405,0.02950782089233398
1222,363,0.3030847072601318,0.03661963176727295
1222,513,0.4296133518218994,0.056949562454223626
1222,725,0.6095394492149353,0.1019940958023071
1222,1024,0.8393979549407959,0.12432587738037107
1223,32,0.14223945140838626,0.09978522720336916
1223,45,0.17421727180480956,0.12465207061767578
1223,64,0.14209330081939694,0.08319424209594728
1223,91,0.15538489818572998,0.08072984313964844
1223,129,0.16708292961120605,0.06067085075378417
1223,182,0.2185795783996582,0.07980589141845702
1223,257,0.25803279876708984,0.05965879135131836
1223,363,0.3084136724472046,0.03728213119506837
1223,513,0.4309763669967651,0.051014588928222665
1223,725,0.6045569011143276,0.06996230479649136
1223,1024,0.8629588127136231,0.11889790649414066
1224,32,0.16589028835296632,0.12401609573364256
1224,45,0.1709226131439209,0.12177419891357423
1224,64,0.17479703426361085,0.11597257919311525
1224,91,0.18507308959960936,0.11024933700561523
1224,129,0.18809287548065184,0.08166647796630859
1224,182,0.2064157009124756,0.06668392562866211
1224,257,0.248850679397583,0.04796502418518066
1224,363,0.3316154479980469,0.05602865600585938
1224,513,0.4322056240505642,0.04662619018554688
1224,725,0.6025813817977905,0.05674628766377768
1224,1024,0.8484629988670349,0.10031192016601563
123,32,0.13768949508666992,0.0959375068664551
123,45,0.13808674812316896,0.08924838333129882
123,64,0.1406691074371338,0.08265732192993162
123,91,0.1474938154220581,0.07383461761474609
123,129,0.1617518901824951,0.05783654403686524
123,182,0.1860812187194824,0.05167187194824219
123,257,0.22226400375366206,0.027676461029052732
123,363,0.3037219762802124,0.04316921539306641
123,513,0.4260702610015869,0.06173729248046874
123,725,0.6012051105499268,0.10343429794311523
123,1024,0.8346548080444336,0.1341118818010603
1232,32,0.1472179651260376,0.1053770721435547
1232,45,0.15098865032196046,0.10208818893432617
1232,64,0.15686254501342772,0.09880369262695313
1232,91,0.16159889698028565,0.08798536148071287
1232,129,0.1772446870803833,0.07477350044250489
1232,182,0.19537131786346434,0.060624035263061524
1232,257,0.2359796524047852,0.04323765411376952
1232,363,0.306564736366272,0.050997026824951185
1232,513,0.4326791048049927,0.07239697189331054
1232,725,0.6214618001665387,0.1246041477748326
1232,1024,0.8452295303344727,0.15223409118652345
1233,32,0.14404518604278566,0.10191213760375976
1233,45,0.17036881446838378,0.12110711059570313
1233,64,0.16978726387023926,0.11085898818969726
1233,91,0.15086629390716552,0.07611406707763671
1233,129,0.16600337028503415,0.061363830184936526
1233,182,0.18966026306152345,0.051307901382446286
1233,257,0.2277261734008789,0.031828431510925285
1233,363,0.3012701988220215,0.037606720352172836
1233,513,0.4280946254730225,0.05585153113471138
1233,725,0.6044516960779825,0.08490632883707681
1233,1024,0.8331251740455627,0.10937578582763673
1234,32,0.13524892330169674,0.09328048324584963
1234,45,0.11987414360046385,0.07063753929138182
1234,64,0.12780120372772216,0.06894418487548827
1234,91,0.15097758769989014,0.07601470069885255
1234,129,0.16849002838134766,0.06176702308654785
1234,182,0.17296555042266845,0.033736358451843265
1234,257,0.216721773147583,0.013833952140808108
1234,363,0.3014675855636597,0.027760028839111328
1234,513,0.4289378225803375,0.049112904071807864
1234,725,0.6033099174499512,0.06972735290527345
1234,1024,0.8504015604654948,0.1032064208984375
124,32,0.1594081401824951,0.11728786163330078
124,45,0.14820361137390134,0.09933213272094728
124,64,0.17671210765838624,0.11859479217529298
124,91,0.19754817485809328,0.12403298797607425
124,129,0.2278895139694214,0.10378666458129883
124,182,0.22117183208465574,0.08150281600952149
124,257,0.25734901428222656,0.06708409957885743
124,363,0.31346142292022705,0.052970361328124986
124,513,0.43396117687225344,0.07723994178771973
124,725,0.6160891950130463,0.115520188331604
124,1024,0.8536523818969727,0.15103944702148436
1242,32,0.1452280044555664,0.1029499008178711
1242,45,0.15003132820129395,0.10085987854003907
1242,64,0.15095181465148927,0.09218291702270508
1242,91,0.15672528743743894,0.08222095642089844
1242,129,0.1674271821975708,0.06347612838745116
1242,182,0.18900842666625975,0.04798898239135742
1242,257,0.2260268211364746,0.02952308177947998
1242,363,0.30160210132598875,0.032145826721191414
1242,513,0.4276557233598497,0.05097945234510634
1242,725,0.6049234469731649,0.08791235733032228
1242,1024,0.857120156288147,0.11995453453063964
1243,32,0.1242818593978882,0.0824489440917969
1243,45,0.1603714942932129,0.11119889373779296
1243,64,0.12350857257843018,0.06506954879760743
1243,91,0.13965208530426027,0.06602877082824707
1243,129,0.19796288013458246,0.09354327278137206
1243,182,0.19782400131225586,0.062137613105773926
1243,257,0.2470425128936768,0.05746438331604005
1243,363,0.3116610050201416,0.05229044151306152
1243,513,0.4361367523670197,0.07065784358978272
1243,725,0.6172201156616209,0.12114469909667964
1243,1024,0.8525557518005371,0.1554325459798177
1244,32,0.14407896995544436,0.10239128112792968
1244,45,0.1392199993133545,0.08962673950195311
1244,64,0.15324554443359376,0.09539482955932617
1244,91,0.14960219860076904,0.0765360969543457
1244,129,0.1702561616897583,0.067906351852417
1244,182,0.1886676788330078,0.05329662704467773
1244,257,0.22824153900146485,0.03681242256164551
1244,363,0.3017354726791382,0.04196273918151856
1244,513,0.4221124989645822,0.0653456050327846
1244,725,0.6065847873687744,0.11659942474365236
1244,1024,0.8490062554677328,0.16306351216634116
13,32,0.19023866653442384,0.1485253463745117
13,45,0.14392664432525634,0.09502823638916016
13,64,0.1449049234390259,0.0865192039489746
13,91,0.14969806671142574,0.07567408676147462
13,129,0.16256520748138428,0.05776163558959961
13,182,0.18654072284698486,0.0470069149017334
13,257,0.22887444496154785,0.034635580253601084
13,363,0.2984040260314941,0.03167407073974609
13,513,0.418291974067688,0.04701384887695312
13,725,0.575476884841919,0.052951235580444345
13,1024,0.8043199062347413,0.09094764251708984
1313,32,0.13459084033966065,0.0928756317138672
1313,45,0.13605866432189942,0.08689283447265625
1313,64,0.13756215572357178,0.07879645233154298
1313,91,0.15101070404052735,0.07692328643798829
1313,129,0.16630589962005615,0.06272352943420409
1313,182,0.18081345558166506,0.04353829383850098
1313,257,0.2226444721221924,0.025836531257629396
1313,363,0.2992893934249878,0.039027356719970714
1313,513,0.4341722249984741,0.07474431381225585
1313,725,0.5991321291242327,0.09989654432024274
1313,1024,0.8362217903137207,0.1295539093017578
1314,32,0.14458591938018803,0.10296155776977538
1314,45,0.14706878662109374,0.09840610961914062
1314,64,0.15202670097351073,0.09398316802978517
1314,91,0.15770564079284669,0.08359102401733398
1314,129,0.16682286262512208,0.062287500381469726
1314,182,0.18811521530151368,0.04786589851379395
1314,257,0.22427124977111815,0.031391852951049806
1314,363,0.3059035539627075,0.0383572961807251
1314,513,0.4286135037740072,0.052423823038736966
1314,725,0.6056468089421589,0.08026493199666343
1314,1024,0.84035724401474,0.1093116054534912
132,32,0.13260838985443116,0.0906554557800293
132,45,0.13911809921264648,0.09055419540405274
132,64,0.13874359130859376,0.0805527099609375
132,91,0.14338340759277346,0.07017431945800781
132,129,0.16351549625396727,0.06124413146972656
132,182,0.1822206497192383,0.046893504333496094
132,257,0.21981723308563236,0.030427187538146976
132,363,0.3077071189880371,0.051783343505859385
132,513,0.4300819158554077,0.0776594123840332
132,725,0.607952070236206,0.11702749404907227
132,1024,0.8450998238154821,0.15506685747419086
1322,32,0.16764066219329835,0.1214481025695801
1322,45,0.15413167476654052,0.1050921730041504
1322,64,0.15259113311767578,0.09421595458984376
1322,91,0.161387038230896,0.08747513732910156
1322,129,0.1888634204864502,0.08442613525390626
1322,182,0.22872865200042725,0.09284461288452148
1322,257,0.24221084117889405,0.04588936920166015
1322,363,0.3054996967315674,0.04000583000183106
1322,513,0.4286946296691895,0.05973293113708498
1322,725,0.6073862143925258,0.10479325321742468
1322,1024,0.8382109642028809,0.12043343200683596
1323,32,0.14496726989746095,0.10278941268920898
1323,45,0.1465528726577759,0.09768745346069337
1323,64,0.14990131855010985,0.09139117126464844
1323,91,0.15657739639282225,0.08248114852905275
1323,129,0.16783554553985594,0.06299397048950195
1323,182,0.18867068290710448,0.05228064002990722
1323,257,0.2307654142379761,0.03655487041473389
1323,363,0.3015079021453857,0.03750392284393311
1323,513,0.4291198253631592,0.05830124791463216
1323,725,0.6093013286590576,0.10274788284301756
1323,1024,0.8472640514373779,0.12331064796447755
1324,32,0.14645285606384278,0.10447619552612304
1324,45,0.15679693222045898,0.10786684188842774
1324,64,0.1527341365814209,0.0944554313659668
1324,91,0.15879831314086915,0.08457163619995116
1324,129,0.17126116752624512,0.06852385597229005
1324,182,0.1902667760848999,0.05160585861206055
1324,257,0.2304072380065918,0.0355773759841919
1324,363,0.3080803632736206,0.044586403656005864
1324,513,0.427152156829834,0.0558451600074768
1324,725,0.6083432197570801,0.10270524139404297
1324,1024,0.8394037882486979,0.1135360107421875
133,32,0.14414303302764891,0.1022602844238281
133,45,0.14503214359283448,0.09618703613281247
133,64,0.14687879085540773,0.08813796539306641
133,91,0.1570338249206543,0.08207070770263672
133,129,0.16800062656402587,0.06349298820495605
133,182,0.19150161743164065,0.04859250564575195
133,257,0.2406519651412964,0.040593170928955084
133,363,0.3235691785812378,0.04935018863677978
133,513,0.4282758951187134,0.043806294631958016
133,725,0.6066305935382843,0.06779727172851563
133,1024,0.8390931129455567,0.086175634765625
1332,32,0.12097702026367188,0.07893582763671875
1332,45,0.13654894828796388,0.08729393844604492
1332,64,0.13111505508422852,0.07246389083862306
1332,91,0.13460392951965333,0.06002211570739746
1332,129,0.14892568588256835,0.04560623054504394
1332,182,0.17245500087738036,0.0353129056930542
1332,257,0.21853859424591066,0.02316253423690796
1332,363,0.30627615451812745,0.04468459815979005
1332,513,0.4330317179361979,0.06899757173326279
1332,725,0.6015854676564535,0.0969684270222982
1332,1024,0.8491187095642091,0.13852414321899414
1333,32,0.13068175315856936,0.08883443145751953
1333,45,0.15364930629730225,0.08470322723388671
1333,64,0.13630411624908448,0.07832652740478514
1333,91,0.15205912590026854,0.07893871459960937
1333,129,0.15369863510131834,0.05178779258728028
1333,182,0.17849516868591309,0.043782141113281256
1333,257,0.2423766613006592,0.054882477188110346
1333,363,0.2998245477676392,0.04108513259887695
1333,513,0.4343922734260559,0.07797422790527342
1333,725,0.6095386028289795,0.11924513397216795
1333,1024,0.8502969741821289,0.14977749633789064
1334,32,0.13919546604156496,0.09725906829833984
1334,45,0.14036080837249754,0.09153414382934567
1334,64,0.19800195693969727,0.11996281509399412
1334,91,0.14947690963745114,0.07613649368286132
1334,129,0.1632899284362793,0.06083312339782716
1334,182,0.18689563274383544,0.04937800712585448
1334,257,0.22491979598999026,0.03818687343597412
1334,363,0.2997053861618042,0.04500731544494629
1334,513,0.4202216012137277,0.06420352990286693
1334,725,0.6037999629974365,0.1151574966430664
1334,1024,0.8905621369679769,0.2062225290934245
134,32,0.14394924640655518,0.10209819488525387
134,45,0.14080474376678467,0.09171961212158204
134,64,0.14213755130767822,0.08370276184082033
134,91,0.14692277908325194,0.07338228759765625
134,129,0.1839888334274292,0.08129349479675294
134,182,0.1836470603942871,0.04762353935241699
134,257,0.2209656238555908,0.031065971183776863
134,363,0.2845040559768677,0.02586252498626709
134,513,0.4044873952865601,0.040165260505676266
134,725,0.5609172412327358,0.06350458472115653
134,1024,0.7907187938690186,0.0765939842224121
1342,32,0.1202462673187256,0.07843118286132814
1342,45,0.1587981700897217,0.11027302474975588
1342,64,0.14965453147888186,0.09123204154968262
1342,91,0.14408497810363768,0.0703478084564209
1342,129,0.15974266529083253,0.055910365295410165
1342,182,0.20218710899353026,0.06484729881286623
1342,257,0.2213076114654541,0.030291186904907227
1342,363,0.2966736078262329,0.036406956863403325
1342,513,0.4443253874778748,0.06262605619430542
1342,725,0.5901251316070557,0.08988964385986327
1342,1024,0.8238272666931152,0.12564655049641926
1343,32,0.147139048576355,0.10509787521362304
1343,45,0.1434642791748047,0.09414623336791993
1343,64,0.17420690059661864,0.115956534576416
1343,91,0.19688308238983154,0.12281219787597655
1343,129,0.20082972049713133,0.0954749725341797
1343,182,0.1854101657867432,0.04746702404022217
1343,257,0.22881782054901126,0.037190816116333
1343,363,0.30325491428375245,0.0412605312347412
1343,513,0.42671516963413786,0.060890902927943635
1343,725,0.5991250514984131,0.08356468505859374
1343,1024,0.8347708384195963,0.13479453531901042
1344,32,0.1505051851272583,0.10889467163085938
1344,45,0.15137851238250732,0.10281763458251954
1344,64,0.15454139709472656,0.09633208618164064
1344,91,0.17142064571380616,0.0979865463256836
1344,129,0.175955867767334,0.0735294906616211
1344,182,0.19622406959533686,0.059139820480346675
1344,257,0.2429851770401001,0.05243193321228027
1344,363,0.2971276521682739,0.03804761543273925
1344,513,0.4193179266793387,0.05270217187064035
1344,725,0.5984253287315369,0.10535583305358888
1344,1024,0.8524757226308187,0.14400297546386714
14,32,0.184175968170166,0.1430051223754883
14,45,0.1944894552230835,0.14605199966430665
14,64,0.17338664531707765,0.11565143890380858
14,91,0.1735734224319458,0.09979743881225583
14,129,0.19788069725036625,0.09463679580688478
14,182,0.2206089973449707,0.08537900085449218
14,257,0.26361560821533203,0.07089623985290526
14,363,0.31373836994171145,0.0510897569656372
14,513,0.4187930107116699,0.051765488052368164
14,725,0.6040170192718506,0.10228854141235352
14,1024,0.8372068107128143,0.1277358160018921
1414,32,0.14830667972564698,0.10633989410400392
1414,45,0.15926740169525147,0.11057768859863283
1414,64,0.15833406448364254,0.0999717025756836
1414,91,0.15361490249633789,0.07869323272705077
1414,129,0.18200573921203614,0.07739337615966797
1414,182,0.19769318103790284,0.05650265884399415
1414,257,0.22432470321655276,0.024303091430664062
1414,363,0.2969711542129517,0.02539678096771241
1414,513,0.4239444732666016,0.044908215761184686
1414,725,0.6034352302551269,0.07097029037475586
1414,1024,0.8464508056640625,0.10686255137125653
142,32,0.13449056148529054,0.09241332321166992
142,45,0.14071910381317138,0.0915156295776367
142,64,0.14322550296783448,0.08394615936279295
142,91,0.15559146404266358,0.08005655670166015
142,129,0.16235074996948246,0.05562610244750976
142,182,0.18208091259002684,0.03999535999298096
142,257,0.22955763339996335,0.029052013206481937
142,363,0.2966022729873657,0.01791016941070557
142,513,0.4211447954177857,0.028306166839599606
142,725,0.600559800863266,0.0510282564163208
142,1024,0.8335256099700927,0.06951074447631836
1422,32,0.13272955417633056,0.08986576614379882
1422,45,0.12643723487854006,0.07634878387451173
1422,64,0.13380043506622313,0.0738342170715332
1422,91,0.15899367332458494,0.08078453941345214
1422,129,0.16228904724121093,0.05342639293670655
1422,182,0.18359098434448246,0.035925769424438474
1422,257,0.225740909576416,0.019980127811431887
1422,363,0.3179848909378052,0.031883461952209466
1422,513,0.4263981978098552,0.02520513089497884
1422,725,0.6050978104273478,0.034050640106201166
1422,1024,0.8363614678382874,0.03568532037734985
1423,32,0.15394940376281738,0.11196372756958008
1423,45,0.15325579643249512,0.10376731643676756
1423,64,0.16525912284851074,0.10501244125366213
1423,91,0.17586643695831303,0.09891683921813964
1423,129,0.15668411254882816,0.04679121990203857
1423,182,0.1910832405090332,0.04022579574584961
1423,257,0.227726411819458,0.019039459276199343
1423,363,0.2991999387741089,0.0042637535572052025
1423,513,0.4256618022918701,0.004274816006422043
1423,725,0.596060848236084,0.0042557695388793955
1423,1024,0.8414210478464762,0.03344269816080729
1424,32,0.1349034547805786,0.09300623626708984
1424,45,0.1466428518295288,0.09745944213867187
1424,64,0.14988386631011966,0.091777059173584
1424,91,0.14707403182983395,0.07395626335144043
1424,129,0.16455674171447754,0.062464162826538085
1424,182,0.18813271522521974,0.052945801544189465
1424,257,0.23346409797668455,0.04138873291015625
1424,363,0.31075890064239503,0.05415325393676758
