placement,local_bsz,step_time,sync_time
1,4,0.4553235471248626,0.013738612174987792
1,6,0.5693899691104889,0.013729131996631623
1,8,0.7032617032527924,0.013705408036708831
1,11,0.8552833199501038,0.01369490599632263
1,12,0.9215156733989716,0.013695754051208495
11,4,1.2252386063337326,0.8274357490539549
11,6,1.3166910409927368,0.8019730377197267
11,8,1.3986895978450775,0.7577792854309083
11,11,1.4583381712436676,0.6566528015136718
11,12,1.4814671874046326,0.6196762866973876
111,4,1.1117254048585892,0.7112521247863771
111,6,1.1662756502628326,0.6432123069763183
111,8,1.2117554992437365,0.5618802738189697
111,11,1.2755962163209915,0.4723774032592773
111,12,1.2896306365728378,0.42683102416992186
1111,4,1.186555877327919,0.787781177520752
1111,6,1.2945777773857117,0.7766999855041504
1111,8,1.3081524074077606,0.6596767654418945
1111,11,1.391151398420334,0.5813245315551757
1111,12,1.470600575208664,0.5994106636047364
1112,4,1.238208219408989,0.8385327186584473
1112,6,1.3761255741119385,0.8622672500610351
1112,8,1.392270654439926,0.7486877365112304
1112,11,1.5374432504177094,0.7358890228271483
1112,12,1.4584804773330688,0.5914518547058105
1113,4,1.3885938227176666,0.9860506553649904
1113,6,1.410170465707779,0.8932497100830078
1113,8,1.500631883740425,0.8578561019897459
1113,11,1.5737692713737488,0.7725291328430176
1113,12,1.6733765751123428,0.8104072952270508
1114,4,1.4425818771123886,1.038101848602295
1114,6,1.494450926780701,0.9761561012268064
1114,8,1.5374745279550552,0.8953342208862304
1114,11,1.6117039620876312,0.8061782302856444
1114,12,1.6664490252733233,0.8018781509399414
112,4,1.143527314066887,0.7417019119262696
112,6,1.1675792038440704,0.6453490867614745
112,8,1.27931647002697,0.634420925140381
112,11,1.3130210489034653,0.5115206642150879
112,12,1.4093898981809616,0.5485490741729737
1122,4,1.3655640333890915,0.9630468215942384
1122,6,1.4265374392271042,0.9046694717407228
1122,8,1.501740649342537,0.8383303375244141
1122,11,1.4968277364969254,0.6954273185729981
1122,12,1.5549339056015017,0.6914742546081545
1123,4,1.4105206280946732,1.0131875762939455
1123,6,1.5410875976085665,1.0284187927246091
1123,8,1.4909430295228958,0.8532107963562011
1123,11,1.6533779501914978,0.8545480995178224
