placement,local_bsz,step_time,sync_time
1,32,0.007305891513824462,0.00029323743879795084
1,45,0.007261338233947754,0.00029115167886018743
1,64,0.007257053852081298,0.00029450623959302905
1,91,0.007588624954223633,0.00029450112015008933
1,129,0.007328660488128662,0.0002943343991041183
1,182,0.007377429008483888,0.00029751935958862314
1,257,0.007437832355499267,0.0002992822390794753
1,363,0.007532463073730468,0.00029544928103685366
1,513,0.0074360227584838855,0.0002819328010082245
1,725,0.007597434520721436,0.00024687328025698656
1,1025,0.00865839958190918,0.00031203903794288653
1,1450,0.008697671890258789,0.0003074848002195358
1,2051,0.009048397541046143,0.0003079478418827056
1,2901,0.009418528079986572,0.00031969087988138197
1,4103,0.009946703910827637,0.0003150905609130859
1,5803,0.01048494577407837,0.00030803167879581443
1,8207,0.01135594129562378,0.0003207030406594277
1,11606,0.013640518188476563,0.0003407334405183791
1,16413,0.014976799488067629,0.0003391219192743301
1,23211,0.017506566047668457,0.00033505888044834135
1,32768,0.021315532260470917,0.0003458698670069377
11,32,0.01949951648712158,0.012864396031697596
11,45,0.018129833539326987,0.011564289781782365
11,64,0.019175778494940864,0.011480837684207492
11,91,0.01819446086883545,0.0115418634308709
11,129,0.023822553952535,0.01702302816179065
11,182,0.023683182398478192,0.016927488422393798
11,257,0.020090561442904997,0.013248811742994523
11,363,0.018589745627509226,0.011540319283803304
11,513,0.0186700185139974,0.011256092431810168
11,725,0.019254016876220702,0.0119748533460829
11,1025,0.020323287116156684,0.01125862684249878
11,1450,0.01938539346059164,0.011208923021952309
11,2051,0.02247336440616184,0.014024915907118057
11,2901,0.02286190986633301,0.014272816414303247
11,4103,0.024545844395955405,0.01551766181521945
11,5803,0.024210034476386172,0.014838946522606743
11,8207,0.021565643946329757,0.011458188438415534
11,11606,0.022951152589586046,0.011947620624966087
11,16413,0.033693451351589625,0.020919622219933404
111,32,0.018190754784478083,0.011764070097605382
111,45,0.01551054318745931,0.009085694249471024
111,64,0.01654067834218343,0.009274946880340574
111,91,0.015527378188239203,0.009037929587894018
111,129,0.015570598178439669,0.009013147004445395
111,182,0.01577107376522488,0.0091241169611613
111,257,0.015871013535393608,0.009228020625644259
111,363,0.02016871505313449,0.012732320679558649
111,513,0.020289116435580783,0.01350618238449096
111,725,0.02134063508775499,0.013995134915245906
111,1025,0.02093501091003418,0.013013508987426757
111,1450,0.01885477966732449,0.010578320052888656
111,2051,0.016993716028001572,0.00888933868408203
111,2901,0.019717544979519316,0.011226643191443557
111,4103,0.018144859208001032,0.009262211195627843
111,5803,0.01941019694010417,0.010118671618567577
111,8207,0.02006958590613471,0.009836548656887477
111,11606,0.03193498717414008,0.02076922719213698
1111,32,0.021057091818915474,0.014544529777103004
1111,45,0.019012965096367733,0.01257802772521973
1111,64,0.020307079950968424,0.013276820596059159
1111,91,0.0256437963909573,0.01915745283762614
1111,129,0.02043270270029704,0.013853292761908637
1111,182,0.01966618961758084,0.01318989405102201
1111,257,0.019807643360561795,0.013222993765936952
1111,363,0.02131379975212945,0.013998472139570449
1111,513,0.02316827244228787,0.016388340314229338
1111,725,0.022867457071940104,0.015820482847425668
1111,1025,0.02076352702246772,0.012956216208140062
1111,1450,0.020690035820007325,0.012742832374572756
1111,2051,0.022079179022047254,0.01387915631400215
1111,2901,0.022631374994913737,0.014089069143931075
1111,4103,0.022375308142768013,0.013399344719780815
1111,5803,0.02505278057522244,0.015538940005832247
1111,8207,0.02518917719523112,0.014702604834238691
1112,32,0.02289772563510471,0.01649308559629652
1112,45,0.021573980649312336,0.015143635887569857
1112,64,0.023116204473707408,0.015100551170772972
1112,91,0.02179137335883247,0.01516360991795858
1112,129,0.021711174647013345,0.015195805168151846
1112,182,0.02173542711469862,0.015139656564924447
1112,257,0.02205700609419081,0.015342620828416613
1112,363,0.022626699341668024,0.015245085514916322
1112,513,0.023074777921040845,0.016182664150661892
1112,725,0.022129803233676488,0.015052584224277072
1112,1025,0.022962803310818142,0.015138040192921963
1112,1450,0.023281121253967287,0.01488574612935384
1112,2051,0.024845321973164875,0.016495533593495686
1112,2901,0.024936254819234213,0.016342830912272132
1112,4103,0.02441336313883464,0.015326170667012537
1112,5803,0.026007763544718426,0.01605813230938382
1112,8207,0.02567052576276991,0.014977559831407332
1113,32,0.031159718036651605,0.019971568202972405
1113,45,0.02114932775497437,0.014251911954879763
1113,64,0.02289359331130981,0.016343136014938354
1113,91,0.02290783405303955,0.01638212708473206
1113,129,0.02339743614196777,0.016837847404479984
1113,182,0.02147097587585449,0.014901629180908203
1113,257,0.022332174777984614,0.0152274160194397
1113,363,0.02234767436981201,0.015547418022155762
1113,513,0.02306434154510498,0.016164421977996817
1113,725,0.02309995955163306,0.016236251118418928
1113,1025,0.021533894538879397,0.013499772474500871
1113,1450,0.021521141793992785,0.013573900392320424
1113,2051,0.025573653644985626,0.01734408038457235
1113,2901,0.024856824345058863,0.016328193495008678
1113,4103,0.024028934372795952,0.0149437539630466
1113,5803,0.02469143337673611,0.014549291022618616
1114,32,0.023697953754001192,0.01696845155292086
1114,45,0.022391351064046223,0.015627218500773112
1114,64,0.023765420913696288,0.016623816204071048
1114,91,0.020862476030985514,0.014142428419325082
1114,129,0.02046111954583062,0.013473735491434735
1114,182,0.024431090884738497,0.016729446072048612
1114,257,0.02213078869713677,0.014518067921532525
1114,363,0.02096542517344157,0.0135335776011149
1114,513,0.02242409653133816,0.015182524447970918
1114,725,0.023250889778137208,0.0160121515168084
1114,1025,0.024325646294487847,0.016122939766777884
1114,1450,0.023305029339260524,0.015223583263821075
1114,2051,0.02395007345411513,0.01556016001171536
1114,2901,0.02817472087012397,0.019479373433854853
1114,4103,0.026484574211968315,0.017226527902815078
1114,5803,0.029275502098931205,0.0191893117374844
112,32,0.02186745802561442,0.015084495671590176
112,45,0.02099944485558404,0.014451299858093259
112,64,0.02141437530517578,0.014193287065294055
112,91,0.021444654464721682,0.014875229803721106
112,129,0.0208202944861518,0.01428149124781291
112,182,0.0208401362101237,0.014274320740169946
112,257,0.021142223146226668,0.014416843711005316
112,363,0.02160417768690321,0.014040655983818895
112,513,0.02322843869527181,0.01596286896599664
112,725,0.0215850035349528,0.014070356962415905
112,1025,0.022660846180386014,0.014634664853413897
112,1450,0.022225475311279292,0.013841737227969705
112,2051,0.02226985560523139,0.013988016647762723
112,2901,0.02454164293077257,0.015851864200168198
112,4103,0.02373667558034261,0.01430578521092733
112,5803,0.02454346550835504,0.01502080493503147
112,8207,0.02553105884128147,0.015376434527503126
1122,32,0.025480095545450845,0.018973566140068898
1122,45,0.023898159133063424,0.017329559453328452
1122,64,0.024131446414523656,0.01716513316896227
1122,91,0.024905520015292698,0.01832385461595324
1122,129,0.02402189837561713,0.017367059156629772
1122,182,0.02439493868086073,0.017806368425157336
1122,257,0.02444148858388265,0.017643764114379883
1122,363,0.024613700972663032,0.01732071615854899
1122,513,0.025968236393398708,0.019009962738884827
1122,725,0.025834454430474173,0.01882158866458469
1122,1025,0.02646808624267578,0.01861947983635797
1122,1450,0.02608652114868164,0.017838590198092988
1122,2051,0.02608260843488905,0.017787338638305658
1122,2901,0.029364874627855087,0.020863469823201503
1122,4103,0.026569890975952148,0.01760288499196371
1122,5803,0.02879914177788628,0.019234456666310632
1123,32,0.02522140079074436,0.01865343390570746
1123,45,0.02225405110253228,0.015655938487582736
1123,64,0.023639448483785,0.016702633963690858
1123,91,0.023492013083563912,0.016518145031399197
1123,129,0.022893561257256403,0.016392150730556904
1123,182,0.02188143200344509,0.015261284637451175
1123,257,0.022031471464369037,0.015242577086554632
1123,363,0.02496226893530952,0.01779635840521919
1123,513,0.02791628837585449,0.021026749526129825
1123,725,0.023288393020629884,0.016074441623687742
1123,1025,0.024503411187065973,0.016660388215382894
1123,1450,0.02392808861202664,0.015930161391364203
1123,2051,0.023655690087212456,0.01540995308558147
1123,2901,0.02594923708173964,0.017311051379309758
1123,4103,0.02598497337765164,0.01695073603524102
1123,5803,0.029229354858398438,0.0195045315530565
1124,32,0.02558388974931505,0.01912092151641846
1124,45,0.023579353756374783,0.016967954847547755
1124,64,0.02421006891462538,0.017220561091105136
1124,91,0.024666849772135416,0.0180280142042372
1124,129,0.02559149000379774,0.018919996113247343
1124,182,0.02566366195678711,0.01904450908237033
1124,257,0.02407031059265137,0.017335876252916133
1124,363,0.025198099348280163,0.01829990145365397
1124,513,0.025974872377183704,0.018967140727572964
1124,725,0.025176405906677246,0.017948491711086697
1124,1025,0.031869967778523765,0.023737059624989832
1124,1450,0.025765789879692927,0.017717091178894036
1124,2051,0.027845862176683216,0.019515513886345755
1124,2901,0.027696408165825737,0.019104432222578262
1124,4103,0.027357392840915252,0.01812987769444784
113,32,0.024672428766886398,0.01767063388824464
113,45,0.022188210487365724,0.015193140273624003
113,64,0.026238245434231228,0.019068776692284475
113,91,0.0226483424504598,0.016118173217773445
113,129,0.02436673111385769,0.017739731555514858
113,182,0.02081895669301351,0.0142932600763109
113,257,0.020611296759711368,0.013628741296132408
113,363,0.02166683144039578,0.014210931926303447
113,513,0.022155827946133085,0.014740362686581084
113,725,0.02245147228240967,0.015452777205573191
113,1025,0.0222249534395006,0.014461516475677488
113,1450,0.022233388159010145,0.014321285692850747
113,2051,0.023866441514756944,0.015577278508080375
113,2901,0.027073544926113552,0.018446223704020187
113,4103,0.025044751167297364,0.01611139159732395
113,5803,0.025381904178195528,0.015538597636752662
113,8207,0.02651700443691677,0.016298086039225262
1132,32,0.02335592640770806,0.016407274341583258
1132,45,0.024690281020270453,0.017750095272064198
1132,64,0.02132882012261285,0.013684889581468377
1132,91,0.021120365460713702,0.013892541472117109
1132,129,0.023084023263719347,0.01639771095911662
1132,182,0.02260730796390109,0.015726288763682043
1132,257,0.021635180049472385,0.014743288591172963
1132,363,0.02555011908213297,0.01822911254035102
1132,513,0.023776155047946505,0.01667603838178847
1132,725,0.02420205805036757,0.017036911222669808
1132,1025,0.02473144266340468,0.016384175290001756
1132,1450,0.02391010390387641,0.015341400231255424
1132,2051,0.024022028181287982,0.015543193605211059
1132,2901,0.025262520048353408,0.016478526899549706
1132,4103,0.02981189092000325,0.02058002700805664
1132,5803,0.02666924264695909,0.016833684963650175
1133,32,0.024669257799784343,0.01818329887390137
1133,45,0.02310781478881836,0.016522811094919834
1133,64,0.025104443232218426,0.018604670566982697
1133,91,0.02361223962571886,0.01701171889834934
1133,129,0.02390232086181641,0.017315698157416452
